TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 7aa8f22336595d1fb959c9bb8af4d3c5
ERRORS:
**** Item %AEONS_END_2 for user (CZARNOPYS) is repeated in want list for 325.
**** Item %ARKHAM_HORROR_THE_CARD_GAME for user (ADUKO) contains item 906 sender from the same user ((ADUKO))
**** Item %CALICO for user (CZARNOPYS) is repeated in want list for 21.
**** Item %CALICO for user (CZARNOPYS) is repeated in want list for 325.
**** Item %NEOVILLE for user (SIPIO) is repeated in want list for 904.
**** Item %PORT_ROYAL for user (SIPIO) is repeated in want list for 904.
**** Item %PORT_ROYAL for user (SIPIO) is repeated in want list for 905.
**** Item %PORT_ROYAL for user (SIPIO) is repeated in want list for 911.
**** Item %PORT_ROYAL for user (SIPIO) is repeated in want list for 916.
**** Item %TAO_LONG__THE_WAY_OF_THE_DRAGON for user (ENSUISAN) is repeated in want list for 745.
**** Item 1076 is repeated in want list for 23.
**** Item 1309 is repeated in want list for 409.
**** Item 253 is repeated in want list for 101.
**** Item 253 is repeated in want list for 110.
**** Item 253 is repeated in want list for 112.
**** Item 253 is repeated in want list for 113.
**** Item 253 is repeated in want list for 92.
**** Item 253 is repeated in want list for 93.
**** Item 253 is repeated in want list for 94.
**** Item 253 is repeated in want list for 96.
**** Item 253 is repeated in want list for 97.
**** Item 253 is repeated in want list for 98.
**** Item 387 is repeated in want list for 398.
**** Item 41 is repeated in want list for 23.
**** Item 825 is repeated in want list for 112.
**** Item 877 is repeated in want list for %OSADNICY for user (MUPPETMASTER).
**** Unknown item %FABLED_FRUIT_TRADERS_OF_OSAKA for user (TENCZ) (1 occurrence)
**** Unknown item %GREAT_WESTERN_TRAIL_GREAT_WESTERN_TRAIL_RAILS_TO_THE_NORTH_GREAT_WESTERN_TRAIL_THE_ELEVENTH_BUILDING_TILE for user (TENCZ) (1 occurrence)
**** Unknown item %HERO_REALMS_STEAMROLLERS_KEYFORGE_CALL_OF_THE_ARCHONS for user (TENCZ) (1 occurrence)
**** Unknown item %IT_S_A_WONDERFUL_WORLD_IT_S_A_WONDERFUL_WORLD_WAR_OR_PEACE for user (TENCZ) (1 occurrence)
**** Unknown item %JAMAICA_WALKING_IN_BURANO for user (TENCZ) (1 occurrence)
**** Unknown item %MYSTIC_VALE_MYSTIC_VALE_VALE_OF_MAGIC_MYSTIC_VALE_MANA_STORM_MYSTIC_VALE_VALE_OF_THE_WILD for user (TENCZ) (1 occurrence)
**** Unknown item %PANDEMIC_TIDES_OF_TIME for user (TENCZ) (1 occurrence)
**** Unknown item %PULSAR_2849_PULSAR_2849_FOLDED_SPACE_INSERT for user (TENCZ) (1 occurrence)
**** Unknown item %TERRAFORMING_MARS_ARES_EXPEDITION for user (WACHOM81) (2 occurrences)
**** Unknown item %THE_ISLE_OF_CATS_THE_ISLE_OF_CATS_LATE_ARRIVALS for user (CIUPAKABRA997) (5 occurrences)
**** Unknown item 1048 (4 occurrences)
**** Unknown item 1049 (1 occurrence)
**** Unknown item 1055 (6 occurrences)
**** Unknown item 1065 (7 occurrences)
**** Unknown item 1066 (5 occurrences)
**** Unknown item 1067 (5 occurrences)
**** Unknown item 1150 (2 occurrences)
**** Unknown item 1151 (1 occurrence)
**** Unknown item 1158 (1 occurrence)
**** Unknown item 1162 (2 occurrences)
**** Unknown item 1165 (2 occurrences)
**** Unknown item 1168 (2 occurrences)
**** Unknown item 1169 (1 occurrence)
**** Unknown item 1170 (1 occurrence)
**** Unknown item 1173 (1 occurrence)
**** Unknown item 1178 (5 occurrences)
**** Unknown item 1180 (9 occurrences)
**** Unknown item 1181 (3 occurrences)
**** Unknown item 1182 (2 occurrences)
**** Unknown item 1188 (1 occurrence)
**** Unknown item 1189 (2 occurrences)
**** Unknown item 1194 (2 occurrences)
**** Unknown item 1197 (8 occurrences)
**** Unknown item 1199 (1 occurrence)
**** Unknown item 1201 (2 occurrences)
**** Unknown item 1238 (10 occurrences)
**** Unknown item 1239 (4 occurrences)
**** Unknown item 1240 (21 occurrences)
**** Unknown item 1241 (6 occurrences)
**** Unknown item 1242 (12 occurrences)
**** Unknown item 1243 (3 occurrences)
**** Unknown item 1244 (2 occurrences)
**** Unknown item 1245 (1 occurrence)
**** Unknown item 1246 (4 occurrences)
**** Unknown item 1247 (5 occurrences)
**** Unknown item 1250 (9 occurrences)
**** Unknown item 1251 (1 occurrence)
**** Unknown item 1252 (1 occurrence)
**** Unknown item 1253 (2 occurrences)
**** Unknown item 1254 (3 occurrences)
**** Unknown item 1255 (7 occurrences)
**** Unknown item 1256 (48 occurrences)
**** Unknown item 1264 (12 occurrences)
**** Unknown item 1265 (23 occurrences)
**** Unknown item 1266 (1 occurrence)
**** Unknown item 434 (12 occurrences)
**** Unknown item 435 (4 occurrences)
**** Unknown item 436 (2 occurrences)
**** Unknown item 446 (1 occurrence)
**** Unknown item 61 (6 occurrences)
**** Unknown item 695 (4 occurrences)
**** Unknown item 696 (9 occurrences)
**** Unknown item 712 (12 occurrences)
**** Unknown item 767 (2 occurrences)
**** Unknown item 768 (1 occurrence)
**** Unknown item 832 (1 occurrence)
**** Unknown item 835 (1 occurrence)
**** Unknown item 837 (20 occurrences)
**** Unknown item 838 (20 occurrences)
**** Unknown item 839 (8 occurrences)
**** Unknown item 840 (29 occurrences)
**** Unknown item 841 (5 occurrences)
**** Unknown item 842 (20 occurrences)
**** Unknown item 843 (8 occurrences)
**** Unknown item 844 (5 occurrences)
**** Unknown item 883 (13 occurrences)
**** Unknown item 889 (3 occurrences)
**** Unknown item 890 (1 occurrence)
**** Unknown item 893 (2 occurrences)
**** Unknown item 927 (5 occurrences)
**** Unknown item 934 (2 occurrences)
**** Unknown item 936 (1 occurrence)
**** Unknown item 937 (2 occurrences)
**** Unknown item 938 (1 occurrence)
**** Unknown item 944 (3 occurrences)
**** Unknown item 948 (1 occurrence)
**** Unknown item 951 (16 occurrences)
**** Unknown item 952 (2 occurrences)
**** Unknown item 956 (6 occurrences)
**** Unknown item 960 (2 occurrences)

TRADE LOOPS (311 total trades):
(NARO) 540              receives (AKWAMARYNOWY) 20
(AKWAMARYNOWY) 20       receives (JAJKOS) 876
(JAJKOS) 876            receives (MSZMM) 642
(MSZMM) 642             receives (DECKPOL) 806
(DECKPOL) 806           receives (CZIKENPREDATOR) 322
(CZIKENPREDATOR) 322    receives (SWONICK) 258
(SWONICK) 258           receives (MACIO85) 591
(MACIO85) 591           receives (LISEK2000) 1222
(LISEK2000) 1222        receives (XENIR) 441
(XENIR) 441             receives (LUKI1235) 384
(LUKI1235) 384          receives (JACEKBARBER) 212
(JACEKBARBER) 212       receives (IMMOPL) 1141
(IMMOPL) 1141           receives (ANIAW89) 403
(ANIAW89) 403           receives (HANEK) 194
(HANEK) 194             receives (JOANNAALICJA) 957
(JOANNAALICJA) 957      receives (RAZUL) 677
(RAZUL) 677             receives (PIECHU) 348
(PIECHU) 348            receives (PIOTR1) 171
(PIOTR1) 171            receives (KAMINOINNOCENT) 54
(KAMINOINNOCENT) 54     receives (STILICHON) 376
(STILICHON) 376         receives (SYDONIAA) 3
(SYDONIAA) 3            receives (VENOSTHE) 241
(VENOSTHE) 241          receives (JACEKBARBER) 210
(JACEKBARBER) 210       receives (KEROVAN14) 559
(KEROVAN14) 559         receives (PANCOR) 1332
(PANCOR) 1332           receives (LHAPKA) 426
(LHAPKA) 426            receives (KEROVAN14) 563
(KEROVAN14) 563         receives (MARKOO) 464
(MARKOO) 464            receives (MARSINT) 894
(MARSINT) 894           receives (BLEBOK) 487
(BLEBOK) 487            receives (ADUKO) 914
(ADUKO) 914             receives (BARTP) 154
(BARTP) 154             receives (RAZUL) 799
(RAZUL) 799             receives (PIECHU) 347
(PIECHU) 347            receives (KONTRABAS) 1015
(KONTRABAS) 1015        receives (GRUNWALD) 690
(GRUNWALD) 690          receives (MEFIUG) 786
(MEFIUG) 786            receives (SYDONIAA) 14
(SYDONIAA) 14           receives (PESTEK91) 769
(PESTEK91) 769          receives (RALFMARK) 445
(RALFMARK) 445          receives (RAZUL) 800
(RAZUL) 800             receives (CZIKENPREDATOR) 321
(CZIKENPREDATOR) 321    receives (GINET1) 459
(GINET1) 459            receives (WUJEK2114) 1258
(WUJEK2114) 1258        receives (DGRODO) 526
(DGRODO) 526            receives (MADZIALENA7) 245
(MADZIALENA7) 245       receives (BARTP) 164
(BARTP) 164             receives (VENOSTHE) 270
(VENOSTHE) 270          receives (PTKW) 133
(PTKW) 133              receives (RAZUL) 662
(RAZUL) 662             receives (MACIO85) 855
(MACIO85) 855           receives (PRZEMEK920) 1002
(PRZEMEK920) 1002       receives (KRZYSIEKL) 735
(KRZYSIEKL) 735         receives (JACEKBARBER) 213
(JACEKBARBER) 213       receives (RAZUL) 789
(RAZUL) 789             receives (MARSINT) 891
(MARSINT) 891           receives (KONRADSTPN) 291
(KONRADSTPN) 291        receives (KMET) 611
(KMET) 611              receives (RALFMARK) 448
(RALFMARK) 448          receives (PANCOR) 1338
(PANCOR) 1338           receives (ANDREZ_PL) 491
(ANDREZ_PL) 491         receives (AGA_T) 225
(AGA_T) 225             receives (THELKAAR) 996
(THELKAAR) 996          receives (ADUKO) 885
(ADUKO) 885             receives (ACUSATELIER) 880

(ADDEKK1) 95            receives (PANCOR) 1320
(PANCOR) 1320           receives (RAZUL) 670
(RAZUL) 670             receives (MUPPETMASTER) 752
(MUPPETMASTER) 752      receives (POKET) 249
(POKET) 249             receives (OSTRY) 1234
(OSTRY) 1234            receives (ALUCARD8282) 543
(ALUCARD8282) 543       receives (ROGATUSIEK) 1027
(ROGATUSIEK) 1027       receives (PROPI) 953
(PROPI) 953             receives (REIGNX) 173
(REIGNX) 173            receives (MSZMM) 625
(MSZMM) 625             receives (DGRODO) 529
(DGRODO) 529            receives (PIECHU) 656
(PIECHU) 656            receives (JACEKBARBER) 214
(JACEKBARBER) 214       receives (JAJKOS) 874
(JAJKOS) 874            receives (KAMINOINNOCENT) 962
(KAMINOINNOCENT) 962    receives (MSZMM) 622
(MSZMM) 622             receives (STASZEK) 416
(STASZEK) 416           receives (MDROZDZIOK9595) 493
(MDROZDZIOK9595) 493    receives (JACEKBARBER) 388
(JACEKBARBER) 388       receives (FURAN) 1080
(FURAN) 1080            receives (KONRADSTPN) 287
(KONRADSTPN) 287        receives (MISIENCJUSZ) 298
(MISIENCJUSZ) 298       receives (GAMBIT_GGK) 965
(GAMBIT_GGK) 965        receives (LUKEKAMINSKI) 534
(LUKEKAMINSKI) 534      receives (RAZUL) 787
(RAZUL) 787             receives (AGA_T) 222
(AGA_T) 222             receives (DOCIA) 1184
(DOCIA) 1184            receives (JACOBPL) 1309
(JACOBPL) 1309          receives (PROPI) 947
(PROPI) 947             receives (ENSUISAN) 748
(ENSUISAN) 748          receives (MEFIUG) 784
(MEFIUG) 784            receives (GINET1) 457
(GINET1) 457            receives (VOYDEN) 1102
(VOYDEN) 1102           receives (LHAPKA) 421
(LHAPKA) 421            receives (KATEBASKET) 122
(KATEBASKET) 122        receives (SIPIO) 911
(SIPIO) 911             receives (PANMIYAGI) 1054
(PANMIYAGI) 1054        receives (LONYY) 147
(LONYY) 147             receives (HANEK) 195
(HANEK) 195             receives (CASONPL) 572
(CASONPL) 572           receives (MISZCZU666) 203
(MISZCZU666) 203        receives (GRUNWALD) 693
(GRUNWALD) 693          receives (AMANDOR) 1042
(AMANDOR) 1042          receives (ULUSIEK) 1294
(ULUSIEK) 1294          receives (VORONWE) 972
(VORONWE) 972           receives (WAPNIAK) 869
(WAPNIAK) 869           receives (ROGATUSIEK) 1017
(ROGATUSIEK) 1017       receives (DAWTA) 722
(DAWTA) 722             receives (VENOSTHE) 42
(VENOSTHE) 42           receives (JACEKBARBER) 1101
(JACEKBARBER) 1101      receives (QRZY88) 749
(QRZY88) 749            receives (PATRYKGALKA) 74
(PATRYKGALKA) 74        receives (RAZUL) 804
(RAZUL) 804             receives (PTKW) 132
(PTKW) 132              receives (PATRYKGALKA) 76
(PATRYKGALKA) 76        receives (PANCOR) 1318
(PANCOR) 1318           receives (ARNI87) 343
(ARNI87) 343            receives (ADDEKK1) 95

(ADDEKK1) 102           receives (APRIEL) 573
(APRIEL) 573            receives (KMET) 610
(KMET) 610              receives (DGRODO) 1104
(DGRODO) 1104           receives (JACEKBARBER) 389
(JACEKBARBER) 389       receives (PTKW) 136
(PTKW) 136              receives (ARCRAYD) 554
(ARCRAYD) 554           receives (ADUKO) 887
(ADUKO) 887             receives (ADDEKK1) 102

(ADUKO) 892             receives (FREYA2226) 949
(FREYA2226) 949         receives (BREGORZ) 238
(BREGORZ) 238           receives (ANIASIEK) 1301
(ANIASIEK) 1301         receives (IMMOPL) 1145
(IMMOPL) 1145           receives (KRZYSIEKL) 732
(KRZYSIEKL) 732         receives (ALUCARD8282) 546
(ALUCARD8282) 546       receives (BZDZIONG) 852
(BZDZIONG) 852          receives (PKOT80) 713
(PKOT80) 713            receives (MARCIN95) 710
(MARCIN95) 710          receives (ENSUISAN) 742
(ENSUISAN) 742          receives (JOANNAALICJA) 772
(JOANNAALICJA) 772      receives (PATRYKGALKA) 67
(PATRYKGALKA) 67        receives (MARKOO) 465
(MARKOO) 465            receives (MDROZDZIOK9595) 879
(MDROZDZIOK9595) 879    receives (DOCIA) 1115
(DOCIA) 1115            receives (ADUKO) 892

(AGA_T) 228             receives (MORMAKILL) 178
(MORMAKILL) 178         receives (MAMCZAR63) 114
(MAMCZAR63) 114         receives (POLARINIO) 569
(POLARINIO) 569         receives (ANIAW89) 400
(ANIAW89) 400           receives (PIECHU) 635
(PIECHU) 635            receives (BOLO7) 204
(BOLO7) 204             receives (MORMAKILL) 181
(MORMAKILL) 181         receives (WAGNER123) 272
(WAGNER123) 272         receives (CIUPAKABRA997) 300
(CIUPAKABRA997) 300     receives (MORMAKILL) 188
(MORMAKILL) 188         receives (ZERO_1627) 1121
(ZERO_1627) 1121        receives (MORMAKILL) 189
(MORMAKILL) 189         receives (HRACHUBI) 370
(HRACHUBI) 370          receives (ERNIPOL) 94
(ERNIPOL) 94            receives (STACHU772) 427
(STACHU772) 427         receives (VOYDEN) 1091
(VOYDEN) 1091           receives (DOCIA) 1120
(DOCIA) 1120            receives (SYDONIAA) 10
(SYDONIAA) 10           receives (EFF4) 859
(EFF4) 859              receives (IMMOPL) 1142
(IMMOPL) 1142           receives (PATRYKGALKA) 79
(PATRYKGALKA) 79        receives (POKET) 248
(POKET) 248             receives (RAZUL) 675
(RAZUL) 675             receives (OBIQ) 1113
(OBIQ) 1113             receives (MEFIUG) 776
(MEFIUG) 776            receives (SIPIO) 916
(SIPIO) 916             receives (ROGATUSIEK) 1019
(ROGATUSIEK) 1019       receives (RALFMARK) 449
(RALFMARK) 449          receives (SOPART PL) 481
(SOPART PL) 481         receives (LADZIK) 294
(LADZIK) 294            receives (TENCZ) 992
(TENCZ) 992             receives (HANEK) 196
(HANEK) 196             receives (LADZIK) 398
(LADZIK) 398            receives (ZIBIST) 829
(ZIBIST) 829            receives (AGA_T) 228

(BREGORZ) 699           receives (SWONICK) 688
(SWONICK) 688           receives (RAZUL) 1073
(RAZUL) 1073            receives (BREGORZ) 699

(ENGINEER_MORDIMER) 317 receives (WAGNER123) 273
