TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: bc99f2f09c217d49df2fb6cd9ea744e
ERRORS:
**** Item %AEROPLANES__AVIATION_ASCENDANT for user (ADALBERT) is repeated in want list for 319.
**** Item %ALCHEMISTS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %AMONG_THE_STARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ANNO_DOMINI_1666 for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ARKHAM_HORROR for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %AZUL__SUMMER_PAVILION for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %BRASS__LANCASHIRE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CLANK__IN__SPACE___A_DECK_BUILDING_ADVENTURE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %COLT_EXPRESS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CONCORDIA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CRISIS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CRY_HAVOC for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DEAD_MEN_TELL_NO_TALES for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DIXIT for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DOMINION__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DUNGEON_LORDS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ELDER_SIGN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %FORBIDDEN_STARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GALAXY_TRUCKER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GHOST_STORIES__BLACK_SECRET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GHOST_STORIES__WHITE_MOON for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GREAT_WESTERN_TRAIL for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %HERO_REALMS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %INBETWEEN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %INIS for user (CHIZU) is repeated in want list for 34.
**** Item %KEYFLOWER__THE_FARMERS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %KING_OF_TOKYO for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__BAUZA___CATHALA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__MARTIN_WALLACE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__STICKER_SHEET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__THE_EXPEDITION for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__UWE_ROSENBERG for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LORDS_OF_HELLAS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MAGE_WARS_ACADEMY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MARE_NOSTRUM__EMPIRES for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MICE_AND_MYSTICS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MISSION__RED_PLANET__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MONOPOLY_GAMER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PANGEA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PIXIE_QUEEN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROBINSON_CRUSOE__ADVENTURES_ON_THE_CURSED_ISLAND for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROBIN_OF_LOCKSLEY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROLL_FOR_THE_GALAXY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROOT for user (CHIZU) is repeated in want list for 34.
**** Item %ROOT for user (FORDY2) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROOT for user (FORDY2) is repeated in want list for 212.
**** Item %RUNEBOUND__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SAGRADA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SEAFALL for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SIEGE_STORM for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %STAR_REALMS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %STAR_WARS__X_WING__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 186.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 204.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 205.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 206.
**** Item %SUMMONER_WARS__ALLIANCES_MASTER_SET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS__BELLOR_S_RETRIBUTION_REINFORCEMENT_PACK for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TAKENOKO for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %THE_CASTLES_OF_BURGUNDY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TICKET_TO_RIDE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TINY_EPIC_MECHS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %VALHALLA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %VIKINGS_GONE_WILD for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %WORLD_OF_WARCRAFT_MINIATURES_GAME for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ZOMBICIDE__INVADER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item 184 is repeated in want list for 383.
**** Item 378 is repeated in want list for 534.
**** Item 803 is repeated in want list for 576.
**** Item 943 is repeated in want list for 531.
**** Unknown item %LORENZO_IL_MAGNIFICO for user (ADALBERT) (2 occurrences)
**** Unknown item 101 (13 occurrences)
**** Unknown item 128 (8 occurrences)
**** Unknown item 129 (5 occurrences)
**** Unknown item 131 (8 occurrences)
**** Unknown item 132 (22 occurrences)
**** Unknown item 134 (15 occurrences)
**** Unknown item 273 (2 occurrences)
**** Unknown item 275 (15 occurrences)
**** Unknown item 276 (1 occurrence)
**** Unknown item 277 (12 occurrences)
**** Unknown item 278 (30 occurrences)
**** Unknown item 279 (18 occurrences)
**** Unknown item 280 (19 occurrences)
**** Unknown item 282 (22 occurrences)
**** Unknown item 283 (8 occurrences)
**** Unknown item 284 (25 occurrences)
**** Unknown item 503 (10 occurrences)
**** Unknown item 510 (5 occurrences)
**** Unknown item 511 (4 occurrences)
**** Unknown item 575 (2 occurrences)
**** Unknown item 879 (5 occurrences)
**** Unknown item 883 (3 occurrences)
**** Unknown item 884 (1 occurrence)
**** Unknown item 885 (3 occurrences)

TRADE LOOPS (144 total trades):

(_AIS_) 696        receives (TENCZ) 581
(BARTP) 99                     does not trade
(BOBULE) 15                    does not trade
(BOBULE) 16        receives (KROLIS) 675       and sends to (POKET) 777
(BOBULE) 17        receives (NOOWY) 913        and sends to (ATRAPANTHERA) 603
(BOBULE) 30        receives (NOOWY) 917        and sends to (RAFCZAK) 204
(BOBULE) 565                   does not trade
(BOBULE) 566                   does not trade
(BOBULE) 567       receives (JAREKW) 133       and sends to (MINNENMIN) 803
(BOBULE) 568                   does not trade
(CALYPSSO) 315                 does not trade
(CALYPSSO) 316                 does not trade
(CALYPSSO) 317     receives (LOTHEG) 217       and sends to (MATSTAT) 762
(CALYPSSO) 318     receives (FURAN) 7          and sends to (FINEZIX) 597
(CAMEROON) 556                 does not trade
(CAMEROON) 560                 does not trade
(CAMEROON) 561                 does not trade
(CAMEROON) 562                 does not trade
(CHAOS1981OL) 368              does not trade
(CHAOS1981OL) 393              does not trade
(CHAOS1981OL) 50               does not trade
(CHAOS1981OL) 51   receives (MALEKITH_86) 635  and sends to (DRKLINGMANN) 957
(CHAOS1981OL) 52   receives (JAGASTR) 607      and sends to (IZOMAG) 767
(CHAOS1981OL) 53               does not trade
(CHIZU) 34                     does not trade
(CHIZU) 585                    does not trade
(CHIZU) 586                    does not trade
(CHIZU) 588                    does not trade
(CHIZU) 676                    does not trade
(CILLIE) 126                   does not trade
(CILLIE) 127                   does not trade
(CINEK) 100                    does not trade
(CINEK) 103                    does not trade
(CINEK) 106                    does not trade
(CINEK) 111                    does not trade
(CINEK) 95         receives (ZBAJSZEK) 857     and sends to (KIVU) 730
(CINEK) 97         receives (KRZYSIEKL) 826    and sends to (FURAN) 7
(CIUNIEK) 505                  does not trade
(CIUNIEK) 506                  does not trade
(CIUNIEK) 507                  does not trade
(CIUNIEK) 508                  does not trade
(CIUNIEK) 509                  does not trade
(CORABB) 878       receives (RAZUL) 291        and sends to (JENNY70) 452
(CORQAN) 288                   does not trade
(CORQAN) 289                   does not trade
(CORRAN) 524                   does not trade
(CORRAN) 525                   does not trade
(CORRAN) 526                   does not trade
(CORRAN) 527                   does not trade
(CORRAN) 528                   does not trade
(CORRAN) 529                   does not trade
(CORRAN) 544                   does not trade
(CORRAN) 549                   does not trade
(CORRAN) 550                   does not trade
(CORTUMPL) 646                 does not trade
(CORTUMPL) 647                 does not trade
(CORTUMPL) 648                 does not trade
(CORTUMPL) 649                 does not trade
(CORTUMPL) 650     receives (MONOPOLYOWNS) 62  and sends to (ANDREW85PL) 500
(CWIKS) 110                    does not trade
(CWIKS) 64         receives (MATHUNTER25) 314  and sends to (SHADOWA) 834
(CWIKS) 65                     does not trade
(CWIKS) 66                     does not trade
(CWIKS) 67         receives (RAZUL) 296        and sends to (RAZUL) 296
(CWIKS) 68                     does not trade
(DEEDO72) 538      receives (JENNY70) 452      and sends to (ADALBERT) 327
(DEEDO72) 539                  does not trade
(DEEDO72) 540                  does not trade
(DEEDO72) 541                  does not trade
(DEEDO72) 563                  does not trade
(DEEDO72) 564                  does not trade
(DENINIS) 209                  does not trade
(DENINIS) 210                  does not trade
(DENINIS) 211                  does not trade
(DENINIS) 213                  does not trade
(DETRYTUS) 493                 does not trade
(DONATELLO23) 517              does not trade
(DONATELLO23) 795              does not trade
(DONATELLO23) 817              does not trade
(DR DOOM) 266                  does not trade
(DR DOOM) 267      receives (MARKOWKA) 372     and sends to (POKET) 797
(DR DOOM) 268                  does not trade
(DR DOOM) 269                  does not trade
(DR DOOM) 270                  does not trade
(DR DOOM) 271                  does not trade
(DR DOOM) 285                  does not trade
(DR DOOM) 286                  does not trade
(DR DOOM) 287                  does not trade
(DR DOOM) 599                  does not trade
(DRKLINGMANN) 952              does not trade
(DRKLINGMANN) 953              does not trade
(DRKLINGMANN) 954              does not trade
(DRKLINGMANN) 955              does not trade
(DRKLINGMANN) 956              does not trade
(DRKLINGMANN) 957  receives (CHAOS1981OL) 51   and sends to (SIPIO) 760
(DRKLINGMANN) 958  receives (BARDOK) 249       and sends to (JACEKBARBER) 54
(DRKLINGMANN) 959              does not trade
(FAKIRR) 737                   does not trade
(FAKIRR) 739                   does not trade
(FAKIRR) 740                   does not trade
(FAKIRR) 741                   does not trade
(FAKIRR) 742                   does not trade
(FAKIRR) 743                   does not trade
(FAKIRR) 745                   does not trade
(FANTAZYN) 530                 does not trade
(FANTAZYN) 531                 does not trade
(FANTAZYN) 532                 does not trade
(FINEZIX) 518                  does not trade
(FINEZIX) 519                  does not trade
(FINEZIX) 520                  does not trade
(FINEZIX) 582                  does not trade
(FINEZIX) 583                  does not trade
(FINEZIX) 587                  does not trade
(FINEZIX) 589                  does not trade
(FINEZIX) 590                  does not trade
(FINEZIX) 591                  does not trade
(FINEZIX) 592                  does not trade
(FINEZIX) 593                  does not trade
(FINEZIX) 594      receives (FURAN) 5          and sends to (KRZYSIEKL) 826
(FINEZIX) 595                  does not trade
(FINEZIX) 596                  does not trade
(FINEZIX) 597      receives (CALYPSSO) 318     and sends to (GINET1) 38
(FINEZIX) 598                  does not trade
(FIZOLOF) 750                  does not trade
(FORDY2) 212                   does not trade
(FURAN) 265                    does not trade
(FURAN) 5          receives (MNOWACZY) 522     and sends to (FINEZIX) 594
(FURAN) 6                      does not trade
(FURAN) 666                    does not trade
(FURAN) 7          receives (CINEK) 97         and sends to (CALYPSSO) 318
(GABENS29) 115                 does not trade
(GABENS29) 13      receives (WAPNIAK) 380      and sends to (JAJKOS) 829
(GABENS29) 14      receives (_AIS_) 714        and sends to (OMAM1234) 660
(GABENS29) 18                  does not trade
(GABENS29) 8                   does not trade
(GAMBIT_GGK) 805               does not trade
(GAMBIT_GGK) 806               does not trade
(GAMBIT_GGK) 807               does not trade
(GAMBIT_GGK) 808               does not trade
(GAMBIT_GGK) 810               does not trade
(GAMBIT_GGK) 811               does not trade
(GAMBIT_GGK) 813               does not trade
(GAMBIT_GGK) 814   receives (MALEKITH_86) 633  and sends to (RAZUL) 555
(GAMBIT_GGK) 815               does not trade
(GAMBIT_GGK) 816               does not trade
(GINET1) 33                    does not trade
(GINET1) 36                    does not trade
(GINET1) 37                    does not trade
(GINET1) 38        receives (FINEZIX) 597      and sends to (KARRIARI) 654
(GINET1) 39        receives (KIVU) 730         and sends to (SYDONIAA) 2
(GINET1) 40                    does not trade
(GINET1) 41                    does not trade
(GINET1) 42                    does not trade
(GINET1) 43                    does not trade
(GINET1) 44                    does not trade
(GINET1) 45                    does not trade
(GINET1) 46                    does not trade
(GINET1) 47                    does not trade
(GINET1) 48                    does not trade
(GINET1) 49                    does not trade
(GRUNWALD) 102                 does not trade
(GRUNWALD) 105                 does not trade
(GRUNWALD) 107                 does not trade
(GRUNWALD) 96                  does not trade
(GRUNWALD) 98      receives (WAPNIAK) 374      and sends to (PAWELACB) 933
(GRZEG0RZ) 388                 does not trade
(HARUN) 931                    does not trade
(IDZIOL91) 476     receives (ARDEL_PL) 542     and sends to (NOOWY) 923
(IDZIOL91) 477     receives (MONOPOLYOWNS) 61  and sends to (PIECHU) 348
(IDZIOL91) 478                 does not trade
(INDAREK) 613                  does not trade
(INDAREK) 614                  does not trade
(INDAREK) 615                  does not trade
(INDAREK) 616                  does not trade
(INDAREK) 617                  does not trade
(INDAREK) 618                  does not trade
(INDAREK) 619                  does not trade
(INDAREK) 620                  does not trade
(INDAREK) 621                  does not trade
(INDAREK) 622                  does not trade
(INDAREK) 623                  does not trade
(IRONHAWK) 264                 does not trade
(IZOMAG) 767       receives (CHAOS1981OL) 52   and sends to (PTKW) 10
(IZOMAG) 768                   does not trade
(IZOMAG) 769                   does not trade
(IZOMAG) 786       receives (MTNW) 399         and sends to (MTNW) 399
(JACEKBARBER) 54   receives (DRKLINGMANN) 958  and sends to (KASZKIET) 461
(JACEKBARBER) 55               does not trade
(JACEKBARBER) 695  receives (TOMAX22) 501      and sends to (RAZUL) 554
(JACEKBARBER) 886              does not trade
(JACOBPL) 233                  does not trade
(JACOBPL) 235                  does not trade
(JAGASTR) 605                  does not trade
(JAGASTR) 606                  does not trade
(JAGASTR) 607      receives (BARDOK) 248       and sends to (CHAOS1981OL) 52
(JAGASTR) 608                  does not trade
(JAJKOS) 27                    does not trade
(JAJKOS) 829       receives (GABENS29) 13      and sends to (KDSZ) 375
(JAREKW) 133       receives (MARKOO) 512       and sends to (BOBULE) 567
(JAREKW) 135                   does not trade
(JAREKW) 136                   does not trade
(JENNY70) 404                  does not trade
(JENNY70) 405                  does not trade
(JENNY70) 406                  does not trade
(JENNY70) 407                  does not trade
(JENNY70) 408                  does not trade
(JENNY70) 409                  does not trade
(JENNY70) 410                  does not trade
(JENNY70) 411                  does not trade
(JENNY70) 412                  does not trade
(JENNY70) 413                  does not trade
(JENNY70) 414                  does not trade
(JENNY70) 415                  does not trade
(JENNY70) 417                  does not trade
(JENNY70) 418                  does not trade
(JENNY70) 419                  does not trade
(JENNY70) 420                  does not trade
(JENNY70) 421                  does not trade
(JENNY70) 422                  does not trade
(JENNY70) 423                  does not trade
(JENNY70) 424                  does not trade
(JENNY70) 425                  does not trade
(JENNY70) 426                  does not trade
(JENNY70) 427                  does not trade
(JENNY70) 428                  does not trade
(JENNY70) 429                  does not trade
(JENNY70) 430                  does not trade
(JENNY70) 431                  does not trade
(JENNY70) 432                  does not trade
(JENNY70) 433                  does not trade
(JENNY70) 434                  does not trade
(JENNY70) 435                  does not trade
(JENNY70) 436                  does not trade
(JENNY70) 437                  does not trade
(JENNY70) 438                  does not trade
(JENNY70) 439                  does not trade
(JENNY70) 440                  does not trade
(JENNY70) 441                  does not trade
(JENNY70) 442                  does not trade
(JENNY70) 443                  does not trade
(JENNY70) 444                  does not trade
(JENNY70) 445                  does not trade
(JENNY70) 446                  does not trade
(JENNY70) 447                  does not trade
(JENNY70) 448                  does not trade
(JENNY70) 449                  does not trade
(JENNY70) 450                  does not trade
(JENNY70) 451                  does not trade
(JENNY70) 452      receives (CORABB) 878       and sends to (DEEDO72) 538
(JENNY70) 453                  does not trade
(JENNY70) 454                  does not trade
(JENNY70) 455                  does not trade
(JENNY70) 456                  does not trade
(KARRIARI) 651                 does not trade
(KARRIARI) 652                 does not trade
(KARRIARI) 653                 does not trade
(KARRIARI) 654     receives (GINET1) 38        and sends to (BARDOK) 249
(KARRIARI) 655                 does not trade
(KARRIARI) 656                 does not trade
(KASZKIET) 458                 does not trade
(KASZKIET) 459                 does not trade
(KASZKIET) 460                 does not trade
(KASZKIET) 461     receives (JACEKBARBER) 54   and sends to (MOOCKER) 416
(KASZKIET) 462                 does not trade
(KASZKIET) 463                 does not trade
(KASZKIET) 464                 does not trade
(KASZKIET) 465                 does not trade
(KASZKIET) 466                 does not trade
(KDSZ) 375         receives (JAJKOS) 829       and sends to (STEELDWARF) 533
(KDSZ) 70                      does not trade
(KDSZ) 71                      does not trade
(KDSZ) 72                      does not trade
(KDSZ) 77                      does not trade
(KDSZ) 90                      does not trade
(KERUKR) 780                   does not trade
(KERUKR) 781                   does not trade
(KERUKR) 782                   does not trade
(KERUKR) 784       receives (PIOTR1) 609       and sends to (MONOPOLYOWNS) 62
(KERUKR) 785                   does not trade
(KERUKR) 787                   does not trade
(KERUKR) 788                   does not trade
(KERUKR) 789                   does not trade
(KERUKR) 790                   does not trade
(KERUKR) 791                   does not trade
(KERUKR) 792                   does not trade
(KERUKR) 793                   does not trade
(KERUKR) 794                   does not trade
(KERUKR) 796                   does not trade
(KERUKR) 798                   does not trade
(KERUKR) 799                   does not trade
(KERUKR) 800                   does not trade
(KERUKR) 801                   does not trade
(KIDI) 887                     does not trade
(KIDI) 888                     does not trade
(KIDI) 889                     does not trade
(KIDI) 890                     does not trade
(KIDI) 891                     does not trade
(KIDI) 892                     does not trade
(KIDI) 893                     does not trade
(KIDI) 894                     does not trade
(KIDI) 895                     does not trade
(KIDI) 896                     does not trade
(KIDI) 897         receives (_AIS_) 696        and sends to (TYROX82) 489
(KIDI) 898                     does not trade
(KIVU) 723                     does not trade
(KIVU) 724                     does not trade
(KIVU) 725                     does not trade
(KIVU) 726                     does not trade
(KIVU) 727                     does not trade
(KIVU) 728                     does not trade
(KIVU) 729                     does not trade
(KIVU) 730         receives (CINEK) 95         and sends to (GINET1) 39
(KIVU) 731                     does not trade
(KIVU) 732                     does not trade
(KIVU) 733                     does not trade
(KLOS_X) 138                   does not trade
(KLOS_X) 139                   does not trade
(KLOS_X) 140                   does not trade
(KLOS_X) 141                   does not trade
(KLOS_X) 142                   does not trade
(KLOS_X) 143                   does not trade
(KLOS_X) 144                   does not trade
(KLOS_X) 145                   does not trade
(KLOS_X) 146                   does not trade
(KLOS_X) 147                   does not trade
(KLOS_X) 148                   does not trade
(KLOS_X) 149                   does not trade
(KLOS_X) 150                   does not trade
(KLOS_X) 151                   does not trade
(KLOS_X) 152                   does not trade
(KLOS_X) 153       receives (SYDONIAA) 812     and sends to (WUJEK2114) 722
(KLOS_X) 154                   does not trade
(KLOS_X) 155                   does not trade
(KLOS_X) 156                   does not trade
(KLOS_X) 157                   does not trade
(KLOS_X) 158                   does not trade
(KLOS_X) 159                   does not trade
(KLOS_X) 160                   does not trade
(KLOS_X) 161                   does not trade
(KLOS_X) 162                   does not trade
(KLOS_X) 163                   does not trade
(KLOS_X) 164                   does not trade
(KLOS_X) 165                   does not trade
(KLOS_X) 166                   does not trade
(KLOS_X) 167       receives (SPRYSIALDO) 185   and sends to (ZBAJSZEK) 857
(KLOS_X) 168       receives (KONRADSTPN) 685   and sends to (MALEKITH_86) 635
(KLOS_X) 169                   does not trade
(KLOS_X) 170                   does not trade
(KLOS_X) 171                   does not trade
(KLOS_X) 172                   does not trade
(KLOS_X) 173                   does not trade
(KLOS_X) 174                   does not trade
(KLOS_X) 175                   does not trade
(KLOS_X) 176                   does not trade
(KLOS_X) 177                   does not trade
(KLOS_X) 178                   does not trade
(KLOS_X) 179                   does not trade
(KLOS_X) 180                   does not trade
(KLOS_X) 386                   does not trade
(KLOS_X) 387                   does not trade
(KMET) 229                     does not trade
(KMET) 231                     does not trade
(KMET) 584                     does not trade
(KONRADSTPN) 679               does not trade
(KONRADSTPN) 680               does not trade
(KONRADSTPN) 681               does not trade
(KONRADSTPN) 682               does not trade
(KONRADSTPN) 683               does not trade
(KONRADSTPN) 684               does not trade
(KONRADSTPN) 685   receives (PUASHEY90) 738    and sends to (KLOS_X) 168
(KONRADSTPN) 686   receives (SYDONIAA) 2       and sends to (8RAMBO88) 121
(KONRADSTPN) 687               does not trade
(KONRADSTPN) 688               does not trade
(KONRADSTPN) 689               does not trade
(KONRADSTPN) 690               does not trade
(KONRADSTPN) 692               does not trade
(KONRADSTPN) 693               does not trade
(KONRADSTPN) 694               does not trade
(KONTRABAS) 662                does not trade
(KONTRABAS) 663                does not trade
(KONTRABAS) 664                does not trade
(KONTRABAS) 665                does not trade
(KOSHIASH) 746                 does not trade
(KOSHIASH) 747                 does not trade
(KOSHIASH) 748                 does not trade
(KOSHIASH) 749                 does not trade
(KROLIS) 675       receives (MALKOLMX) 901     and sends to (BOBULE) 16
(KROLIS) 677       receives (ZIBIST) 580       and sends to (_AIS_) 714
(KROMKA) 225                   does not trade
(KROMKA) 226                   does not trade
(KROMKA) 227                   does not trade
(KROMKA) 228                   does not trade
(KROMKA) 230                   does not trade
(KROMKA) 232                   does not trade
(KROMKA) 234                   does not trade
(KROMKA) 236                   does not trade
(KROMKA) 246                   does not trade
(KROMKA) 247                   does not trade
(KROMKA) 329                   does not trade
(KROMKA) 504                   does not trade
(KRZYSIEKL) 824                does not trade
(KRZYSIEKL) 825                does not trade
(KRZYSIEKL) 826    receives (FINEZIX) 594      and sends to (CINEK) 97
(KRZYSIEKL) 827                does not trade
(KRZYSIEKL) 828                does not trade
(LOMAX1983) 224                does not trade
(LOMAX1983) 69     receives (MALKOLMX) 908     and sends to (BARTP) 108
(LOTHEG) 214                   does not trade
(LOTHEG) 215                   does not trade
(LOTHEG) 216                   does not trade
(LOTHEG) 217       receives (PROBBI) 865       and sends to (CALYPSSO) 317
(LOTHEG) 218                   does not trade
(LOTHEG) 219                   does not trade
(LOTHEG) 220                   does not trade
(LOTHEG) 221                   does not trade
(LOTHEG) 222                   does not trade
(LOTHEG) 223                   does not trade
(LUKASZ90) 873                 does not trade
(LUKASZ90) 874                 does not trade
(LUKASZ90) 875                 does not trade
(LUKASZ90) 876                 does not trade
(MAJKELERYK) 482               does not trade
(MAJKELERYK) 483               does not trade
(MAJKELERYK) 484               does not trade
(MAJKELERYK) 485   receives (ANDREW85PL) 500   and sends to (MATHUNTER25) 314
(MAJKELERYK) 486               does not trade
(MAJKOS) 113       receives (8RAMBO88) 121     and sends to (MARKOWKA) 372
(MALEKITH_86) 624              does not trade
(MALEKITH_86) 625              does not trade
(MALEKITH_86) 626              does not trade
(MALEKITH_86) 627              does not trade
